Metodo;NASNetMobile_PCA_300_J48;NASNetMobile_PCA_300_RBF;NASNetMobile_PCA_300_LinearSVM;NASNetMobile_PCA_300_MLP;NASNetMobile_PCA_300_Logistic;NASNetMobile_PCA_300_RandomForest;NASNetMobile_PCA_300_Adaboost;NASNetMobile_PCA_300_Gaussian;NASNetMobile_UMAP_300_J48;NASNetMobile_UMAP_300_RBF;NASNetMobile_UMAP_300_LinearSVM;NASNetMobile_UMAP_300_MLP;NASNetMobile_UMAP_300_Logistic;NASNetMobile_UMAP_300_RandomForest;NASNetMobile_UMAP_300_Adaboost;NASNetMobile_UMAP_300_Gaussian;NASNetMobile_PCA_250_J48;NASNetMobile_PCA_250_RBF;NASNetMobile_PCA_250_LinearSVM;NASNetMobile_PCA_250_MLP;NASNetMobile_PCA_250_Logistic;NASNetMobile_PCA_250_RandomForest;NASNetMobile_PCA_250_Adaboost;NASNetMobile_PCA_250_Gaussian;NASNetMobile_UMAP_250_J48;NASNetMobile_UMAP_250_RBF;NASNetMobile_UMAP_250_LinearSVM;NASNetMobile_UMAP_250_MLP;NASNetMobile_UMAP_250_Logistic;NASNetMobile_UMAP_250_RandomForest;NASNetMobile_UMAP_250_Adaboost;NASNetMobile_UMAP_250_Gaussian;NASNetMobile_PCA_200_J48;NASNetMobile_PCA_200_RBF;NASNetMobile_PCA_200_LinearSVM;NASNetMobile_PCA_200_MLP;NASNetMobile_PCA_200_Logistic;NASNetMobile_PCA_200_RandomForest;NASNetMobile_PCA_200_Adaboost;NASNetMobile_PCA_200_Gaussian;NASNetMobile_UMAP_200_J48;NASNetMobile_UMAP_200_RBF;NASNetMobile_UMAP_200_LinearSVM;NASNetMobile_UMAP_200_MLP;NASNetMobile_UMAP_200_Logistic;NASNetMobile_UMAP_200_RandomForest;NASNetMobile_UMAP_200_Adaboost;NASNetMobile_UMAP_200_Gaussian;NASNetMobile_PCA_150_J48;NASNetMobile_PCA_150_RBF;NASNetMobile_PCA_150_LinearSVM;NASNetMobile_PCA_150_MLP;NASNetMobile_PCA_150_Logistic;NASNetMobile_PCA_150_RandomForest;NASNetMobile_PCA_150_Adaboost;NASNetMobile_PCA_150_Gaussian;NASNetMobile_UMAP_150_J48;NASNetMobile_UMAP_150_RBF;NASNetMobile_UMAP_150_LinearSVM;NASNetMobile_UMAP_150_MLP;NASNetMobile_UMAP_150_Logistic;NASNetMobile_UMAP_150_RandomForest;NASNetMobile_UMAP_150_Adaboost;NASNetMobile_UMAP_150_Gaussian;NASNetMobile_PCA_100_J48;NASNetMobile_PCA_100_RBF;NASNetMobile_PCA_100_LinearSVM;NASNetMobile_PCA_100_MLP;NASNetMobile_PCA_100_Logistic;NASNetMobile_PCA_100_RandomForest;NASNetMobile_PCA_100_Adaboost;NASNetMobile_PCA_100_Gaussian;NASNetMobile_UMAP_100_J48;NASNetMobile_UMAP_100_RBF;NASNetMobile_UMAP_100_LinearSVM;NASNetMobile_UMAP_100_MLP;NASNetMobile_UMAP_100_Logistic;NASNetMobile_UMAP_100_RandomForest;NASNetMobile_UMAP_100_Adaboost;NASNetMobile_UMAP_100_Gaussian;NASNetMobile_PCA_75_J48;NASNetMobile_PCA_75_RBF;NASNetMobile_PCA_75_LinearSVM;NASNetMobile_PCA_75_MLP;NASNetMobile_PCA_75_Logistic;NASNetMobile_PCA_75_RandomForest;NASNetMobile_PCA_75_Adaboost;NASNetMobile_PCA_75_Gaussian;NASNetMobile_UMAP_75_J48;NASNetMobile_UMAP_75_RBF;NASNetMobile_UMAP_75_LinearSVM;NASNetMobile_UMAP_75_MLP;NASNetMobile_UMAP_75_Logistic;NASNetMobile_UMAP_75_RandomForest;NASNetMobile_UMAP_75_Adaboost;NASNetMobile_UMAP_75_Gaussian;NASNetMobile_PCA_50_J48;NASNetMobile_PCA_50_RBF;NASNetMobile_PCA_50_LinearSVM;NASNetMobile_PCA_50_MLP;NASNetMobile_PCA_50_Logistic;NASNetMobile_PCA_50_RandomForest;NASNetMobile_PCA_50_Adaboost;NASNetMobile_PCA_50_Gaussian;NASNetMobile_UMAP_50_J48;NASNetMobile_UMAP_50_RBF;NASNetMobile_UMAP_50_LinearSVM;NASNetMobile_UMAP_50_MLP;NASNetMobile_UMAP_50_Logistic;NASNetMobile_UMAP_50_RandomForest;NASNetMobile_UMAP_50_Adaboost;NASNetMobile_UMAP_50_Gaussian;NASNetMobile_PCA_40_J48;NASNetMobile_PCA_40_RBF;NASNetMobile_PCA_40_LinearSVM;NASNetMobile_PCA_40_MLP;NASNetMobile_PCA_40_Logistic;NASNetMobile_PCA_40_RandomForest;NASNetMobile_PCA_40_Adaboost;NASNetMobile_PCA_40_Gaussian;NASNetMobile_UMAP_40_J48;NASNetMobile_UMAP_40_RBF;NASNetMobile_UMAP_40_LinearSVM;NASNetMobile_UMAP_40_MLP;NASNetMobile_UMAP_40_Logistic;NASNetMobile_UMAP_40_RandomForest;NASNetMobile_UMAP_40_Adaboost;NASNetMobile_UMAP_40_Gaussian;NASNetMobile_PCA_30_J48;NASNetMobile_PCA_30_RBF;NASNetMobile_PCA_30_LinearSVM;NASNetMobile_PCA_30_MLP;NASNetMobile_PCA_30_Logistic;NASNetMobile_PCA_30_RandomForest;NASNetMobile_PCA_30_Adaboost;NASNetMobile_PCA_30_Gaussian;NASNetMobile_UMAP_30_J48;NASNetMobile_UMAP_30_RBF;NASNetMobile_UMAP_30_LinearSVM;NASNetMobile_UMAP_30_MLP;NASNetMobile_UMAP_30_Logistic;NASNetMobile_UMAP_30_RandomForest;NASNetMobile_UMAP_30_Adaboost;NASNetMobile_UMAP_30_Gaussian;NASNetMobile_PCA_20_J48;NASNetMobile_PCA_20_RBF;NASNetMobile_PCA_20_LinearSVM;NASNetMobile_PCA_20_MLP;NASNetMobile_PCA_20_Logistic;NASNetMobile_PCA_20_RandomForest;NASNetMobile_PCA_20_Adaboost;NASNetMobile_PCA_20_Gaussian;NASNetMobile_UMAP_20_J48;NASNetMobile_UMAP_20_RBF;NASNetMobile_UMAP_20_LinearSVM;NASNetMobile_UMAP_20_MLP;NASNetMobile_UMAP_20_Logistic;NASNetMobile_UMAP_20_RandomForest;NASNetMobile_UMAP_20_Adaboost;NASNetMobile_UMAP_20_Gaussian;NASNetMobile_PCA_10_J48;NASNetMobile_PCA_10_RBF;NASNetMobile_PCA_10_LinearSVM;NASNetMobile_PCA_10_MLP;NASNetMobile_PCA_10_Logistic;NASNetMobile_PCA_10_RandomForest;NASNetMobile_PCA_10_Adaboost;NASNetMobile_PCA_10_Gaussian;NASNetMobile_UMAP_10_J48;NASNetMobile_UMAP_10_RBF;NASNetMobile_UMAP_10_LinearSVM;NASNetMobile_UMAP_10_MLP;NASNetMobile_UMAP_10_Logistic;NASNetMobile_UMAP_10_RandomForest;NASNetMobile_UMAP_10_Adaboost;NASNetMobile_UMAP_10_Gaussian;NASNetMobile_ReliefF_300_J48;NASNetMobile_ReliefF_300_RBF;NASNetMobile_ReliefF_300_LinearSVM;NASNetMobile_ReliefF_300_MLP;NASNetMobile_ReliefF_300_Logistic;NASNetMobile_ReliefF_300_RandomForest;NASNetMobile_ReliefF_300_Adaboost;NASNetMobile_ReliefF_300_Gaussian;NASNetMobile_ReliefF_250_J48;NASNetMobile_ReliefF_250_RBF;NASNetMobile_ReliefF_250_LinearSVM;NASNetMobile_ReliefF_250_MLP;NASNetMobile_ReliefF_250_Logistic;NASNetMobile_ReliefF_250_RandomForest;NASNetMobile_ReliefF_250_Adaboost;NASNetMobile_ReliefF_250_Gaussian;NASNetMobile_ReliefF_200_J48;NASNetMobile_ReliefF_200_RBF;NASNetMobile_ReliefF_200_LinearSVM;NASNetMobile_ReliefF_200_MLP;NASNetMobile_ReliefF_200_Logistic;NASNetMobile_ReliefF_200_RandomForest;NASNetMobile_ReliefF_200_Adaboost;NASNetMobile_ReliefF_200_Gaussian;NASNetMobile_ReliefF_150_J48;NASNetMobile_ReliefF_150_RBF;NASNetMobile_ReliefF_150_LinearSVM;NASNetMobile_ReliefF_150_MLP;NASNetMobile_ReliefF_150_Logistic;NASNetMobile_ReliefF_150_RandomForest;NASNetMobile_ReliefF_150_Adaboost;NASNetMobile_ReliefF_150_Gaussian;NASNetMobile_ReliefF_100_J48;NASNetMobile_ReliefF_100_RBF;NASNetMobile_ReliefF_100_LinearSVM;NASNetMobile_ReliefF_100_MLP;NASNetMobile_ReliefF_100_Logistic;NASNetMobile_ReliefF_100_RandomForest;NASNetMobile_ReliefF_100_Adaboost;NASNetMobile_ReliefF_100_Gaussian;NASNetMobile_ReliefF_75_J48;NASNetMobile_ReliefF_75_RBF;NASNetMobile_ReliefF_75_LinearSVM;NASNetMobile_ReliefF_75_MLP;NASNetMobile_ReliefF_75_Logistic;NASNetMobile_ReliefF_75_RandomForest;NASNetMobile_ReliefF_75_Adaboost;NASNetMobile_ReliefF_75_Gaussian;NASNetMobile_ReliefF_50_J48;NASNetMobile_ReliefF_50_RBF;NASNetMobile_ReliefF_50_LinearSVM;NASNetMobile_ReliefF_50_MLP;NASNetMobile_ReliefF_50_Logistic;NASNetMobile_ReliefF_50_RandomForest;NASNetMobile_ReliefF_50_Adaboost;NASNetMobile_ReliefF_50_Gaussian;NASNetMobile_ReliefF_40_J48;NASNetMobile_ReliefF_40_RBF;NASNetMobile_ReliefF_40_LinearSVM;NASNetMobile_ReliefF_40_MLP;NASNetMobile_ReliefF_40_Logistic;NASNetMobile_ReliefF_40_RandomForest;NASNetMobile_ReliefF_40_Adaboost;NASNetMobile_ReliefF_40_Gaussian;NASNetMobile_ReliefF_30_J48;NASNetMobile_ReliefF_30_RBF;NASNetMobile_ReliefF_30_LinearSVM;NASNetMobile_ReliefF_30_MLP;NASNetMobile_ReliefF_30_Logistic;NASNetMobile_ReliefF_30_RandomForest;NASNetMobile_ReliefF_30_Adaboost;NASNetMobile_ReliefF_30_Gaussian;NASNetMobile_ReliefF_20_J48;NASNetMobile_ReliefF_20_RBF;NASNetMobile_ReliefF_20_LinearSVM;NASNetMobile_ReliefF_20_MLP;NASNetMobile_ReliefF_20_Logistic;NASNetMobile_ReliefF_20_RandomForest;NASNetMobile_ReliefF_20_Adaboost;NASNetMobile_ReliefF_20_Gaussian;NASNetMobile_ReliefF_10_J48;NASNetMobile_ReliefF_10_RBF;NASNetMobile_ReliefF_10_LinearSVM;NASNetMobile_ReliefF_10_MLP;NASNetMobile_ReliefF_10_Logistic;NASNetMobile_ReliefF_10_RandomForest;NASNetMobile_ReliefF_10_Adaboost;NASNetMobile_ReliefF_10_Gaussian;NASNetMobile_PCA_2_J48;NASNetMobile_PCA_2_RBF;NASNetMobile_PCA_2_LinearSVM;NASNetMobile_PCA_2_MLP;NASNetMobile_PCA_2_Logistic;NASNetMobile_PCA_2_RandomForest;NASNetMobile_PCA_2_Adaboost;NASNetMobile_PCA_2_Gaussian;NASNetMobile_UMAP_2_J48;NASNetMobile_UMAP_2_RBF;NASNetMobile_UMAP_2_LinearSVM;NASNetMobile_UMAP_2_MLP;NASNetMobile_UMAP_2_Logistic;NASNetMobile_UMAP_2_RandomForest;NASNetMobile_UMAP_2_Adaboost;NASNetMobile_UMAP_2_Gaussian;NASNetMobile_ReliefF_2_J48;NASNetMobile_ReliefF_2_RBF;NASNetMobile_ReliefF_2_LinearSVM;NASNetMobile_ReliefF_2_MLP;NASNetMobile_ReliefF_2_Logistic;NASNetMobile_ReliefF_2_RandomForest;NASNetMobile_ReliefF_2_Adaboost;NASNetMobile_ReliefF_2_Gaussian
ACC01;0,6571;0,8571;0,7714;0,7429;0,8;0,7143;0,7714;0,4857;0,6571;0,5429;0,5143;0,3714;0,7143;0,6857;0,7429;0,5714;0,5714;0,8571;0,7429;0,6857;0,7429;0,6571;0,4857;0,7143;0,6571;0,6;0,6286;0,4571;0,6857;0,6857;0,7143;0,6286;0,7714;0,8;0,7429;0,6857;0,7714;0,6286;0,6;0,6;0,7429;0,4857;0,5429;0,6;0,7143;0,8286;0,7714;0,5429;0,6;0,8571;0,7714;0,7429;0,8;0,8;0,7143;0,7714;0,6857;0,5143;0,5429;0,5714;0,7714;0,8571;0,8;0,5429;0,7429;0,8286;0,6857;0,8286;0,5714;0,6857;0,7429;0,6571;0,8286;0,5143;0,6286;0,5429;0,6571;0,7714;0,6286;0,5429;0,5714;0,8571;0,7429;0,7429;0,7714;0,6571;0,7429;0,7429;0,7143;0,7143;0,7143;0,5429;0,7714;0,8571;0,8286;0,7429;0,6571;0,8571;0,6286;0,8571;0,7429;0,8286;0,6;0,7429;0,8;0,5714;0,5714;0,6857;0,6857;0,7429;0,7429;0,5143;0,5714;0,7714;0,6571;0,7429;0,7429;0,6857;0,7429;0,7429;0,7143;0,6286;0,6;0,5143;0,6857;0,7143;0,7143;0,7143;0,7143;0,7143;0,6286;0,6571;0,6;0,6857;0,5714;0,6571;0,5143;0,5429;0,5143;0,6857;0,6286;0,7143;0,6857;0,5714;0,6571;0,7143;0,6857;0,7429;0,7143;0,6857;0,5714;0,6571;0,6;0,4857;0,4857;0,4571;0,5429;0,6571;0,6571;0,4857;0,5714;0,6;0,6286;0,7714;0,7143;0,6857;0,6;0,5714;0,6;0,4286;0,4286;0,4;0,4571;0,6571;0,6286;0,5143;0,5143;0,4286;0,4286;0,5714;0,3714;0,5143;0,5429;0,4;0,5143;0,5429;0,4286;0,6286;0,4857;0,5429;0,3714;0,4;0,5143;0,4286;0,4286;0,4571;0,4;0,6;0,5143;0,4857;0,5429;0,4857;0,4286;0,6571;0,4286;0,6;0,5429;0,4;0,5429;0,6857;0,6857;0,7429;0,7143;0,7429;0,7429;0,7143;0,5714;0,6;0,3714;0,5429;0,5714;0,5429;0,5143;0,5143;0,4286;0,4857;0,4286;0,4286;0,3714;0,4571;0,4286;0,4857;0,4857;0,4857;0,4286;0,4286;0,4286;0,4286;0,5143;0,3714;0,3143;0,3429;0,4286;0,3714;0,4857;0,3143;0,3143;0,3714;0,3714;0,4;0,4286;0,4286;0,4;0,3714;0,4;0,4571;0,5714;0,5143;0,4286;0,5143;0,5429;0,6;0,5429;0,5429;0,5143;0,5143;0,4857;0,4857;0,4571;0,5143;0,4;0,5143;0,6286;0,5429;0,4857;0,6286;0,4857;0,7143;0,7429;0,5429;0,4571;0,4;0,4286;0,4286;0,4286;0,4571;0,4571;0,4571
ACC02;0,5714;0,7714;0,8;0,6857;0,8;0,5429;0,6571;0,7429;0,7143;0,5143;0,5714;0,3429;0,7429;0,7143;0,7143;0,7429;0,5143;0,8;0,8;0,8286;0,8286;0,6;0,6571;0,7429;0,7429;0,5714;0,6286;0,3429;0,6857;0,7714;0,7143;0,5714;0,3714;0,7714;0,8571;0,8286;0,8571;0,5429;0,6286;0,8;0,5714;0,6;0,6;0,3429;0,7143;0,7429;0,6857;0,5714;0,6857;0,7143;0,8;0,7429;0,8286;0,7143;0,6286;0,6857;0,6;0,4286;0,4571;0,5429;0,5429;0,6286;0,7429;0,4857;0,6;0,7714;0,8571;0,7429;0,8571;0,7429;0,7429;0,8286;0,7714;0,5714;0,6;0,5143;0,6571;0,6857;0,6571;0,5714;0,7143;0,7714;0,7714;0,8286;0,8571;0,7714;0,7143;0,8;0,6571;0,6857;0,6857;0,7429;0,6857;0,7429;0,6857;0,7429;0,6571;0,8;0,6857;0,7429;0,6571;0,7143;0,6857;0,6571;0,7143;0,6286;0,6286;0,5143;0,7714;0,7143;0,7429;0,6;0,6286;0,7714;0,8;0,7429;0,7714;0,6571;0,8286;0,6857;0,6857;0,7143;0,7143;0,6857;0,6857;0,7429;0,6857;0,6857;0,5143;0,6857;0,7143;0,6;0,7429;0,7429;0,7143;0,8;0,6286;0,5143;0,3714;0,5714;0,6;0,6857;0,6;0,6;0,6286;0,6286;0,7143;0,7429;0,6857;0,6571;0,6857;0,7714;0,6857;0,4;0,4571;0,4571;0,5714;0,7714;0,7143;0,5429;0,5143;0,6857;0,6857;0,7714;0,6571;0,6286;0,6286;0,6857;0,4571;0,4857;0,4286;0,4571;0,4;0,6286;0,7143;0,5143;0,6;0,5714;0,3429;0,6286;0,5143;0,6286;0,6;0,4571;0,4286;0,3429;0,3429;0,5143;0,3429;0,3143;0,4286;0,4571;0,5143;0,5429;0,3429;0,5429;0,4571;0,4857;0,4286;0,6;0,4857;0,4286;0,3429;0,5429;0,4;0,4286;0,4286;0,4;0,5429;0,6571;0,6571;0,6286;0,6286;0,6571;0,5429;0,6286;0,4857;0,6286;0,4857;0,5429;0,5714;0,5714;0,3714;0,3714;0,4286;0,4286;0,3429;0,5143;0,4;0,4571;0,5143;0,3143;0,4286;0,2857;0,3429;0,4;0,3714;0,4;0,3714;0,4;0,3143;0,3143;0,3429;0,4;0,2571;0,3714;0,4;0,3714;0,3429;0,3429;0,3429;0,4;0,3143;0,3429;0,3429;0,3714;0,5143;0,5714;0,4571;0,5143;0,6286;0,4857;0,5143;0,6286;0,4286;0,5143;0,4857;0,4571;0,4571;0,3143;0,3429;0,4286;0,6286;0,5429;0,4571;0,5714;0,4571;0,5714;0,5429;0,5429;0,3714;0,3714;0,3429;0,3714;0,3429;0,4;0,3714;0,3714
